symbol,sector,industry,current_price,current_rsi,current_risk_penalty,current_final_score,current_score_band,previous_rsi,previous_risk_penalty,previous_final_score,previous_score_band,score_change,rsi_change,risk_change,change_signal
TVTODAY,Communication Services,Broadcasting,106.36,39.04,11.0,12.93,Avoid,42.46,11.0,14.13,Avoid,-1.2,-3.42,0.0,No major change
NAZARA,Communication Services,Electronic Gaming & Multimedia,376.45,62.29,12.0,38.18,Weak,61.0,12.0,39.38,Weak,-1.2,1.29,0.0,No major change
STLNETWORK,Communication Services,Telecom Services,54.61,95.17,12.0,36.38,Weak,94.46,12.0,37.58,Weak,-1.2,0.71,0.0,No major change
AFFLE,Communication Services,Advertising Agencies,1578.0,47.13,3.0,32.08,Avoid,48.89,3.0,33.28,Avoid,-1.2,-1.76,0.0,No major change
RELCHEMQ,Consumer Cyclical,Textile Manufacturing,118.22,52.63,11.0,15.98,Avoid,53.04,11.0,17.23,Avoid,-1.25,-0.41,0.0,No major change
TCPLPACK,Consumer Cyclical,Packaging & Containers,4106.8,61.67,0.0,59.93,Watchlist,59.97,0.0,61.18,Watchlist,-1.25,1.7,0.0,No major change
PASUPTAC,Consumer Cyclical,Textile Manufacturing,75.87,67.15,0.0,59.88,Watchlist,68.33,0.0,61.13,Watchlist,-1.25,-1.18,0.0,No major change
PCJEWELLER,Consumer Cyclical,Luxury Goods,14.11,66.34,0.0,64.23,Watchlist,68.1,0.0,65.48,Strong,-1.25,-1.76,0.0,Band changed: Strong -> Watchlist
ASAL,Consumer Cyclical,Auto Parts,438.5,27.34,16.0,4.98,Avoid,28.77,16.0,6.23,Avoid,-1.25,-1.43,0.0,No major change
REDTAPE,Consumer Cyclical,Footwear & Accessories,121.05,50.85,11.0,11.48,Avoid,53.07,11.0,12.73,Avoid,-1.25,-2.22,0.0,No major change
INDNIPPON,Consumer Cyclical,Auto Parts,1318.2,63.97,3.0,55.78,Watchlist,63.76,3.0,57.03,Watchlist,-1.25,0.21,0.0,No major change
BUTTERFLY,Consumer Cyclical,"Furnishings, Fixtures & Appliances",566.7,27.68,8.0,12.53,Avoid,28.17,8.0,13.78,Avoid,-1.25,-0.49,0.0,No major change
STYLEBAAZA,Consumer Cyclical,Apparel Retail,375.8,48.25,8.0,29.33,Avoid,45.66,8.0,30.58,Avoid,-1.25,2.59,0.0,No major change
KDDL,Consumer Cyclical,Luxury Goods,4033.4,56.95,0.0,61.68,Watchlist,62.26,0.0,62.93,Watchlist,-1.25,-5.31,0.0,No major change
SILGO,Consumer Cyclical,Luxury Goods,69.79,45.11,11.0,14.33,Avoid,47.68,11.0,15.58,Avoid,-1.25,-2.57,0.0,No major change
RUPA,Consumer Cyclical,Apparel Manufacturing,136.07,38.83,8.0,21.73,Avoid,38.65,8.0,22.98,Avoid,-1.25,0.18,0.0,No major change
KIRLOSBROS,Industrials,Specialty Industrial Machinery,1771.9,41.7,0.0,27.63,Avoid,41.07,0.0,28.92,Avoid,-1.29,0.63,0.0,No major change
GENCON,Industrials,Engineering & Construction,38.17,38.61,19.0,0.78,Avoid,40.18,19.0,2.07,Avoid,-1.29,-1.57,0.0,No major change
BRITANNIA,Consumer Defensive,Packaged Foods,4937.5,35.79,11.0,12.31,Avoid,30.67,8.0,13.6,Avoid,-1.29,5.12,3.0,No major change
UMESLTD,Consumer Defensive,Education & Training Services,4.55,41.99,11.0,8.41,Avoid,40.94,8.0,9.7,Avoid,-1.29,1.05,3.0,No major change
ONEPOINT,Industrials,Specialty Business Services,69.6,82.66,0.0,59.93,Watchlist,82.34,0.0,61.22,Watchlist,-1.29,0.32,0.0,No major change
CPPLUS,Industrials,Building Products & Equipment,3687.5,52.12,0.0,55.33,Watchlist,57.23,0.0,56.62,Watchlist,-1.29,-5.11,0.0,No major change
HALDER,Consumer Defensive,Farm Products,241.45,33.84,3.0,16.61,Avoid,36.16,5.0,17.9,Avoid,-1.29,-2.32,-2.0,No major change
INGERRAND,Industrials,Specialty Industrial Machinery,4233.6,37.02,3.0,32.13,Avoid,37.05,3.0,33.42,Avoid,-1.29,-0.03,0.0,No major change
SJVN,Utilities,Utilities - Renewable,61.76,27.86,16.0,1.32,Avoid,29.77,16.0,2.61,Avoid,-1.29,-1.91,0.0,No major change
HARSHA,Industrials,Tools & Accessories,462.05,59.13,0.0,57.88,Watchlist,57.1,0.0,59.17,Watchlist,-1.29,2.03,0.0,No major change
ZUARIIND,Industrials,Conglomerates,290.2,65.71,0.0,56.48,Watchlist,61.22,0.0,57.77,Watchlist,-1.29,4.49,0.0,No major change
HECPROJECT,Industrials,Engineering & Construction,115.48,42.52,11.0,6.48,Avoid,42.79,11.0,7.77,Avoid,-1.29,-0.27,0.0,No major change
NCC,Industrials,Engineering & Construction,132.82,35.11,8.0,12.33,Avoid,35.94,8.0,13.62,Avoid,-1.29,-0.83,0.0,No major change
GODREJCP,Consumer Defensive,Household & Personal Products,880.0,41.88,11.0,12.66,Avoid,39.16,8.0,13.95,Avoid,-1.29,2.72,3.0,No major change
LMW,Industrials,Specialty Industrial Machinery,17133.0,39.83,3.0,33.88,Avoid,39.86,3.0,35.17,Weak,-1.29,-0.03,0.0,Band changed: Weak -> Avoid
JYOTISTRUC,Industrials,Specialty Industrial Machinery,9.03,33.18,16.0,7.08,Avoid,33.9,16.0,8.37,Avoid,-1.29,-0.72,0.0,No major change
SRF,Industrials,Conglomerates,2540.0,47.94,8.0,22.08,Avoid,46.74,8.0,23.37,Avoid,-1.29,1.2,0.0,No major change
SBCL,Industrials,Metal Fabrication,1154.5,62.35,3.0,61.38,Watchlist,61.13,0.0,62.67,Watchlist,-1.29,1.22,3.0,No major change
MMTC,Industrials,Conglomerates,58.35,32.89,13.0,11.18,Avoid,30.16,13.0,12.47,Avoid,-1.29,2.73,0.0,No major change
RKDL,Consumer Defensive,Beverages - Wineries & Distilleries,18.6,51.93,11.0,10.96,Avoid,53.15,8.0,12.25,Avoid,-1.29,-1.22,3.0,No major change
PITTIENG,Industrials,Metal Fabrication,1162.4,60.65,0.0,57.18,Watchlist,60.43,0.0,58.47,Watchlist,-1.29,0.22,0.0,No major change
AJOONI,Consumer Defensive,Packaged Foods,3.19,31.54,11.0,11.61,Avoid,30.7,8.0,12.9,Avoid,-1.29,0.84,3.0,No major change
RAYMONDREL,Real Estate,Real Estate - Development,711.3,74.9,7.0,50.35,Neutral,74.57,7.0,51.7,Neutral,-1.35,0.33,0.0,No major change
LODHA,Real Estate,Real Estate - Development,1165.0,49.66,0.0,46.15,Neutral,48.32,0.0,47.5,Neutral,-1.35,1.34,0.0,No major change
MAHLIFE,Real Estate,Real Estate - Development,356.85,44.92,8.0,23.75,Avoid,42.09,8.0,25.1,Avoid,-1.35,2.83,0.0,No major change
PRESTIGE,Real Estate,Real Estate - Diversified,1477.8,41.88,15.0,8.9,Avoid,41.3,15.0,10.25,Avoid,-1.35,0.58,0.0,No major change
MARATHON,Real Estate,Real Estate - Development,411.7,48.13,18.0,15.15,Avoid,47.64,18.0,16.5,Avoid,-1.35,0.49,0.0,No major change
IOB,Financial Services,Banks - Regional,31.98,37.59,8.0,20.33,Avoid,36.32,8.0,21.7,Avoid,-1.37,1.27,0.0,No major change
HDFCAMC,Financial Services,Asset Management,2378.0,37.37,8.0,15.58,Avoid,37.6,8.0,16.95,Avoid,-1.37,-0.23,0.0,No major change
PRIMESECU,Financial Services,Capital Markets,301.9,61.98,12.0,30.78,Avoid,60.57,12.0,32.15,Avoid,-1.37,1.41,0.0,No major change
TSFINV,Financial Services,Asset Management,456.85,65.6,7.0,45.43,Neutral,65.65,7.0,46.8,Neutral,-1.37,-0.05,0.0,No major change
PRUDENT,Financial Services,Asset Management,3097.9,38.9,0.0,39.78,Weak,43.94,0.0,41.15,Weak,-1.37,-5.04,0.0,No major change
FIVESTAR,Financial Services,Credit Services,520.95,45.31,0.0,37.28,Weak,46.6,0.0,38.65,Weak,-1.37,-1.29,0.0,No major change
RBLBANK,Financial Services,Banks - Regional,415.05,56.58,0.0,49.78,Neutral,55.42,0.0,51.15,Neutral,-1.37,1.16,0.0,No major change
GICHSGFIN,Financial Services,Mortgage Finance,137.32,43.18,16.0,13.93,Avoid,44.81,16.0,15.3,Avoid,-1.37,-1.63,0.0,No major change
CPCAP,Financial Services,Credit Services,153.93,71.23,3.0,54.03,Neutral,72.34,3.0,55.4,Watchlist,-1.37,-1.11,0.0,Band changed: Watchlist -> Neutral
APTUS,Financial Services,Mortgage Finance,244.6,44.38,8.0,21.43,Avoid,40.16,8.0,22.8,Avoid,-1.37,4.22,0.0,No major change
IVC,Financial Services,Financial Conglomerates,7.8,42.35,3.0,27.78,Avoid,39.36,3.0,29.15,Avoid,-1.37,2.99,0.0,No major change
DRCSYSTEMS,Technology,Information Technology Services,12.69,46.2,11.0,19.3,Avoid,43.38,8.0,20.68,Avoid,-1.38,2.82,3.0,No major change
SHK,Basic Materials,Specialty Chemicals,142.36,46.06,11.0,18.44,Avoid,43.86,11.0,19.82,Avoid,-1.38,2.2,0.0,No major change
MARKSANS,Healthcare,Drug Manufacturers - General,336.95,58.11,0.0,65.41,Strong,58.42,0.0,66.86,Strong,-1.45,-0.31,0.0,No major change
ERIS,Healthcare,Drug Manufacturers - Specialty & Generic,1258.9,32.34,8.0,17.01,Avoid,35.59,8.0,18.46,Avoid,-1.45,-3.25,0.0,No major change
APOLLOHOSP,Healthcare,Medical Care Facilities,8889.0,52.29,0.0,50.21,Neutral,52.27,0.0,51.66,Neutral,-1.45,0.02,0.0,No major change
GPTHEALTH,Healthcare,Medical Care Facilities,161.27,54.33,0.0,58.71,Watchlist,55.47,0.0,60.16,Watchlist,-1.45,-1.14,0.0,No major change
AJANTPHARM,Healthcare,Drug Manufacturers - Specialty & Generic,3547.8,52.15,0.0,49.16,Neutral,51.18,0.0,50.61,Neutral,-1.45,0.97,0.0,No major change
IPCALAB,Healthcare,Drug Manufacturers - Specialty & Generic,1970.8,55.2,0.0,59.56,Watchlist,60.92,0.0,61.01,Watchlist,-1.45,-5.72,0.0,No major change
CIPLA,Healthcare,Drug Manufacturers - Specialty & Generic,1399.7,51.51,7.0,30.66,Avoid,51.27,7.0,32.11,Avoid,-1.45,0.24,0.0,No major change
DIVISLAB,Healthcare,Drug Manufacturers - Specialty & Generic,9619.5,67.28,0.0,65.26,Strong,66.88,0.0,66.71,Strong,-1.45,0.4,0.0,No major change
NAVKARURB,Unknown,Unknown,0.89,46.39,13.0,0.0,Avoid,50.74,13.0,1.54,Avoid,-1.54,-4.35,0.0,No major change
CYIENT,Industrials,Conglomerates,1094.7,61.31,7.0,46.58,Neutral,54.51,10.0,48.12,Neutral,-1.54,6.8,-3.0,No major change
AKSHAR,Consumer Cyclical,Textile Manufacturing,0.41,46.13,20.0,0.0,Avoid,46.13,20.0,1.58,Avoid,-1.58,0.0,0.0,No major change
STARHEALTH,Financial Services,Insurance - Life,558.15,48.03,0.0,27.38,Avoid,43.01,0.0,29.0,Avoid,-1.62,5.02,0.0,No major change
ADANIENT,Energy,Thermal Coal,2916.5,43.58,3.0,28.33,Avoid,41.92,0.0,29.95,Avoid,-1.62,1.66,3.0,No major change
BPCL,Energy,Oil & Gas Refining & Marketing,308.5,47.02,11.0,16.48,Avoid,45.34,8.0,18.1,Avoid,-1.62,1.68,3.0,No major change
BASF,Basic Materials,Specialty Chemicals,3539.8,36.49,11.0,16.64,Avoid,34.78,8.0,18.27,Avoid,-1.63,1.71,3.0,No major change
RSL,Basic Materials,Steel,183.46,55.8,3.0,54.29,Neutral,54.34,0.0,55.92,Watchlist,-1.63,1.46,3.0,Band changed: Watchlist -> Neutral
RATEGAIN,Technology,Software - Application,827.75,37.4,3.0,31.95,Avoid,36.18,0.0,33.58,Avoid,-1.63,1.22,3.0,No major change
KINGFA,Basic Materials,Specialty Chemicals,6237.5,61.62,3.0,60.14,Watchlist,61.35,0.0,61.77,Watchlist,-1.63,0.27,3.0,No major change
ELANTAS,Basic Materials,Specialty Chemicals,13881.0,58.68,3.0,54.59,Neutral,58.39,0.0,56.22,Watchlist,-1.63,0.29,3.0,Band changed: Watchlist -> Neutral
KUANTUM,Basic Materials,Paper & Paper Products,79.59,55.63,7.0,40.39,Weak,57.3,7.0,42.02,Weak,-1.63,-1.67,0.0,No major change
ACC,Basic Materials,Building Materials,1236.4,38.75,18.0,2.99,Avoid,38.63,15.0,4.62,Avoid,-1.63,0.12,3.0,No major change
KSL,Basic Materials,Steel,964.7,56.08,0.0,56.94,Watchlist,58.17,0.0,58.57,Watchlist,-1.63,-2.09,0.0,No major change
PCBL,Basic Materials,Specialty Chemicals,339.6,57.78,3.0,51.69,Neutral,57.17,0.0,53.32,Neutral,-1.63,0.61,3.0,No major change
HEIDELBERG,Basic Materials,Building Materials,134.97,26.15,15.0,5.49,Avoid,31.69,15.0,7.12,Avoid,-1.63,-5.54,0.0,No major change
STYRENIX,Basic Materials,Chemicals,2067.0,44.66,8.0,22.19,Avoid,47.33,11.0,23.82,Avoid,-1.63,-2.67,-3.0,No major change
IMPAL,Consumer Cyclical,Auto Parts,1064.2,44.02,3.0,22.88,Avoid,41.71,0.0,24.63,Avoid,-1.75,2.31,3.0,No major change
ASKAUTOLTD,Consumer Cyclical,Auto Parts,645.15,56.44,3.0,55.68,Watchlist,55.75,0.0,57.43,Watchlist,-1.75,0.69,3.0,No major change
TCC,Unknown,Unknown,50.75,49.73,7.0,15.94,Avoid,51.33,7.0,17.69,Avoid,-1.75,-1.6,0.0,No major change
MODTHREAD,Consumer Cyclical,Textile Manufacturing,47.32,40.35,7.0,12.43,Avoid,40.07,4.0,14.18,Avoid,-1.75,0.28,3.0,No major change
NITINSPIN,Consumer Cyclical,Textile Manufacturing,612.35,49.25,3.0,43.08,Weak,46.29,0.0,44.83,Weak,-1.75,2.96,3.0,No major change
HLVLTD,Consumer Cyclical,Lodging,6.53,47.5,15.0,6.38,Avoid,46.46,12.0,8.13,Avoid,-1.75,1.04,3.0,No major change
MOTISONS,Consumer Cyclical,Luxury Goods,17.85,58.72,0.0,62.38,Watchlist,68.81,0.0,64.13,Watchlist,-1.75,-10.09,0.0,No major change
TVSHLTD,Consumer Cyclical,Auto Parts,12601.0,36.01,19.0,2.08,Avoid,32.84,16.0,3.83,Avoid,-1.75,3.17,3.0,No major change
THANGAMAYL,Consumer Cyclical,Luxury Goods,5134.5,47.24,3.0,30.63,Avoid,46.08,0.0,32.38,Avoid,-1.75,1.16,3.0,No major change
INDIAMART,Consumer Cyclical,Internet Retail,1642.1,38.66,11.0,27.58,Avoid,37.12,8.0,29.33,Avoid,-1.75,1.54,3.0,No major change
LGBBROSLTD,Consumer Cyclical,Auto Parts,1735.3,65.6,0.0,47.23,Neutral,70.45,0.0,48.98,Neutral,-1.75,-4.85,0.0,No major change
LAOPALA,Unknown,Unknown,160.78,40.1,11.0,0.0,Avoid,39.0,8.0,1.79,Avoid,-1.79,1.1,3.0,No major change
UBL,Consumer Defensive,Beverages - Brewers,1251.3,43.49,8.0,8.31,Avoid,47.58,8.0,10.1,Avoid,-1.79,-4.09,0.0,No major change
MANAKSIA,Industrials,Metal Fabrication,64.11,52.71,3.0,58.73,Watchlist,52.52,0.0,60.52,Watchlist,-1.79,0.19,3.0,No major change
KECL,Industrials,Specialty Industrial Machinery,126.17,51.19,9.0,23.93,Avoid,46.21,9.0,25.72,Avoid,-1.79,4.98,0.0,No major change
GATEWAY,Industrials,Integrated Freight & Logistics,52.5,41.04,18.0,4.08,Avoid,39.66,15.0,5.87,Avoid,-1.79,1.38,3.0,No major change
NIBL,Industrials,Tools & Accessories,32.65,54.67,15.0,20.48,Avoid,54.47,12.0,22.27,Avoid,-1.79,0.2,3.0,No major change
TATAPOWER,Utilities,Utilities - Independent Power Producers,367.5,49.7,11.0,12.02,Avoid,45.34,8.0,13.81,Avoid,-1.79,4.36,3.0,No major change
COCKERILL,Industrials,Metal Fabrication,7956.0,43.57,3.0,18.13,Avoid,43.56,0.0,19.92,Avoid,-1.79,0.01,3.0,No major change
ORIENTALTL,Industrials,Building Products & Equipment,4.99,44.13,11.0,18.78,Avoid,41.64,8.0,20.57,Avoid,-1.79,2.49,3.0,No major change
SHANTIGEAR,Industrials,Specialty Industrial Machinery,666.55,62.46,10.0,40.03,Weak,62.4,7.0,41.82,Weak,-1.79,0.06,3.0,No major change
JPPOWER,Utilities,Utilities - Independent Power Producers,15.87,42.56,11.0,14.22,Avoid,42.01,8.0,16.01,Avoid,-1.79,0.55,3.0,No major change
NECLIFE,Healthcare,Drug Manufacturers - Specialty & Generic,10.84,40.73,17.0,0.0,Avoid,41.35,17.0,1.81,Avoid,-1.81,-0.62,0.0,No major change
EMSLIMITED,Industrials,Engineering & Construction,354.9,36.4,23.0,0.0,Avoid,38.26,23.0,1.82,Avoid,-1.82,-1.86,0.0,No major change
SHRADHA,Real Estate,Real Estate - Development,29.75,37.65,18.0,2.15,Avoid,42.32,15.0,4.0,Avoid,-1.85,-4.67,3.0,No major change
NILASPACES,Real Estate,Real Estate - Development,11.06,29.68,8.0,14.95,Avoid,33.94,8.0,16.8,Avoid,-1.85,-4.26,0.0,No major change
ABSLAMC,Financial Services,Asset Management,1014.5,43.21,0.0,26.78,Avoid,45.08,3.0,28.65,Avoid,-1.87,-1.87,-3.0,No major change
CHOLAHLDNG,Financial Services,Credit Services,1400.6,26.29,16.0,13.13,Avoid,30.46,16.0,15.0,Avoid,-1.87,-4.17,0.0,No major change
SUMMITSEC,Financial Services,Capital Markets,1384.3,40.22,15.0,13.38,Avoid,39.85,12.0,15.25,Avoid,-1.87,0.37,3.0,No major change
BANKINDIA,Financial Services,Banks - Regional,137.94,42.72,11.0,16.98,Avoid,42.13,8.0,18.85,Avoid,-1.87,0.59,3.0,No major change
ARIHANTCAP,Financial Services,Capital Markets,93.34,73.94,3.0,54.53,Neutral,72.47,0.0,56.4,Watchlist,-1.87,1.47,3.0,Band changed: Watchlist -> Neutral
BANKBARODA,Financial Services,Banks - Regional,235.26,44.64,18.0,5.08,Avoid,42.73,15.0,6.95,Avoid,-1.87,1.91,3.0,No major change
NAHARCAP,Financial Services,Capital Markets,248.7,43.59,3.0,35.48,Weak,42.6,0.0,37.35,Weak,-1.87,0.99,3.0,No major change
UTLSOLAR,Technology,Solar,422.1,47.58,7.0,38.5,Weak,51.62,7.0,40.38,Weak,-1.88,-4.04,0.0,No major change
MFML,Consumer Cyclical,Textile Manufacturing,18.75,49.02,27.0,0.0,Avoid,52.66,27.0,1.88,Avoid,-1.88,-3.64,0.0,No major change
AKUMS,Healthcare,Drug Manufacturers - Specialty & Generic,819.55,65.13,3.0,59.81,Watchlist,64.72,0.0,61.76,Watchlist,-1.95,0.41,3.0,No major change
CORONA,Healthcare,Drug Manufacturers - General,2117.7,46.82,3.0,44.61,Weak,45.92,0.0,46.56,Neutral,-1.95,0.9,3.0,Band changed: Neutral -> Weak
SANOFICONR,Healthcare,Drug Manufacturers - General,3945.3,29.59,8.0,29.26,Avoid,31.36,8.0,31.21,Avoid,-1.95,-1.77,0.0,No major change
SAKAR,Healthcare,Drug Manufacturers - Specialty & Generic,1135.85,59.36,3.0,59.61,Watchlist,58.56,0.0,61.56,Watchlist,-1.95,0.8,3.0,No major change
TTKPRESTIG,Consumer Cyclical,"Furnishings, Fixtures & Appliances",524.4,34.65,11.0,19.58,Avoid,28.29,8.0,21.58,Avoid,-2.0,6.36,3.0,No major change
GROBTEA,Consumer Defensive,Farm Products,894.35,37.41,8.0,18.26,Avoid,37.55,8.0,20.3,Avoid,-2.04,-0.14,0.0,No major change
ATAM,Industrials,Specialty Industrial Machinery,57.07,48.23,18.0,3.78,Avoid,50.62,18.0,5.82,Avoid,-2.04,-2.39,0.0,No major change
KRITINUT,Consumer Defensive,Packaged Foods,77.49,35.53,8.0,18.01,Avoid,36.25,8.0,20.05,Avoid,-2.04,-0.72,0.0,No major change
DABUR,Consumer Defensive,Household & Personal Products,385.6,46.41,11.0,14.16,Avoid,46.51,11.0,16.2,Avoid,-2.04,-0.1,0.0,No major change
PRECWIRE,Industrials,Electrical Equipment & Parts,502.6,61.84,0.0,53.93,Neutral,58.55,3.0,55.97,Watchlist,-2.04,3.29,-3.0,Band changed: Watchlist -> Neutral
KIRLFER,Industrials,Metal Fabrication,483.2,70.76,0.0,32.08,Avoid,67.0,0.0,34.12,Avoid,-2.04,3.76,0.0,No major change
AWL,Consumer Defensive,Packaged Foods,184.34,43.49,8.0,22.21,Avoid,44.1,8.0,24.25,Avoid,-2.04,-0.61,0.0,No major change
PURVA,Real Estate,Real Estate - Development,213.87,48.49,23.0,2.8,Avoid,49.78,23.0,4.9,Avoid,-2.1,-1.29,0.0,No major change
SURAJLTD,Basic Materials,Steel,198.08,43.15,16.0,3.74,Avoid,45.66,16.0,5.87,Avoid,-2.13,-2.51,0.0,No major change
GODAVARIB,Basic Materials,Chemicals,236.52,44.14,15.0,0.0,Avoid,46.1,15.0,2.17,Avoid,-2.17,-1.96,0.0,No major change
ALIVUS,Healthcare,Drug Manufacturers - Specialty & Generic,1365.6,49.77,3.0,55.81,Watchlist,50.56,3.0,58.01,Watchlist,-2.2,-0.79,0.0,No major change
GLENMARK,Healthcare,Drug Manufacturers - Specialty & Generic,2380.0,45.65,0.0,42.41,Weak,53.32,0.0,44.61,Weak,-2.2,-7.67,0.0,No major change
TRENT,Consumer Cyclical,Apparel Retail,2669.3,29.67,8.0,17.18,Avoid,32.12,8.0,19.43,Avoid,-2.25,-2.45,0.0,No major change
QPOWER,Industrials,Electrical Equipment & Parts,1517.8,58.74,3.0,60.53,Watchlist,57.34,0.0,62.82,Watchlist,-2.29,1.4,3.0,No major change
TIIL,Industrials,Tools & Accessories,3003.4,42.84,0.0,47.28,Neutral,45.15,0.0,49.57,Neutral,-2.29,-2.31,0.0,No major change
GLOBALE,Unknown,Unknown,10.59,41.36,11.0,0.0,Avoid,43.86,8.0,2.29,Avoid,-2.29,-2.5,3.0,No major change
NIMBSPROJ,Real Estate,Real Estate - Development,197.07,67.69,20.0,5.25,Avoid,70.59,17.0,7.6,Avoid,-2.35,-2.9,3.0,No major change
IITL,Financial Services,Credit Services,137.27,38.66,12.0,20.83,Avoid,45.47,12.0,23.2,Avoid,-2.37,-6.81,0.0,No major change
ANANDRATHI,Financial Services,Asset Management,2126.8,38.3,0.0,43.88,Weak,46.18,0.0,46.25,Neutral,-2.37,-7.88,0.0,Band changed: Neutral -> Weak
PIDILITIND,Basic Materials,Specialty Chemicals,1517.2,35.45,0.0,35.29,Weak,36.13,0.0,37.67,Weak,-2.38,-0.68,0.0,No major change
KSOLVES,Technology,Software - Application,248.5,36.53,8.0,21.9,Avoid,36.97,8.0,24.28,Avoid,-2.38,-0.44,0.0,No major change
WEBELSOLAR,Technology,Solar,73.23,39.26,8.0,19.9,Avoid,41.13,8.0,22.28,Avoid,-2.38,-1.87,0.0,No major change
KELLTONTEC,Technology,Software - Application,13.46,41.49,11.0,5.9,Avoid,41.91,11.0,8.28,Avoid,-2.38,-0.42,0.0,No major change
NUVOCO,Basic Materials,Building Materials,335.45,52.64,0.0,45.19,Neutral,52.35,0.0,47.57,Neutral,-2.38,0.29,0.0,No major change
MCL,Basic Materials,Copper,59.36,54.7,8.0,30.34,Avoid,62.42,8.0,32.72,Avoid,-2.38,-7.72,0.0,No major change
GULPOLY,Basic Materials,Chemicals,170.36,36.31,8.0,16.99,Avoid,34.38,8.0,19.37,Avoid,-2.38,1.93,0.0,No major change
HINDZINC,Basic Materials,Other Industrial Metals & Mining,588.95,51.64,0.0,47.34,Neutral,50.93,0.0,49.72,Neutral,-2.38,0.71,0.0,No major change
HINDALCO,Basic Materials,Aluminum,977.0,43.64,0.0,31.74,Avoid,44.92,0.0,34.12,Avoid,-2.38,-1.28,0.0,No major change
LTTS,Technology,Information Technology Services,3206.1,28.57,11.0,10.5,Avoid,28.77,11.0,12.88,Avoid,-2.38,-0.2,0.0,No major change
ASHAPURMIN,Basic Materials,Other Industrial Metals & Mining,506.5,30.78,8.0,12.79,Avoid,31.83,8.0,15.17,Avoid,-2.38,-1.05,0.0,No major change
NOCIL,Basic Materials,Specialty Chemicals,188.41,54.74,0.0,53.14,Neutral,57.49,5.0,55.52,Watchlist,-2.38,-2.75,-5.0,Band changed: Watchlist -> Neutral
KFINTECH,Technology,Software - Application,888.8,42.0,8.0,18.7,Avoid,44.36,8.0,21.08,Avoid,-2.38,-2.36,0.0,No major change
DDEVPLSTIK,Basic Materials,Specialty Chemicals,256.15,40.46,8.0,23.34,Avoid,41.97,8.0,25.72,Avoid,-2.38,-1.51,0.0,No major change
EMUDHRA,Technology,Software - Application,653.45,67.03,3.0,61.8,Watchlist,68.71,3.0,64.18,Watchlist,-2.38,-1.68,0.0,No major change
ARCHIDPLY,Basic Materials,Lumber & Wood Production,106.26,58.07,3.0,48.34,Neutral,58.54,3.0,50.72,Neutral,-2.38,-0.47,0.0,No major change
RELTD,Technology,Solar,148.77,43.22,20.0,1.35,Avoid,39.67,20.0,3.73,Avoid,-2.38,3.55,0.0,No major change
TATASTEEL,Basic Materials,Steel,187.97,53.42,8.0,24.04,Avoid,53.52,8.0,26.42,Avoid,-2.38,-0.1,0.0,No major change
RAJRATAN,Basic Materials,Steel,472.5,46.24,3.0,37.94,Weak,46.07,3.0,40.32,Weak,-2.38,0.17,0.0,No major change
MTNL,Communication Services,Telecom Services,23.61,30.21,12.0,0.0,Avoid,31.75,12.0,2.43,Avoid,-2.43,-1.54,0.0,No major change
RAILTEL,Communication Services,Telecom Services,260.15,40.99,12.0,20.68,Avoid,42.18,12.0,23.13,Avoid,-2.45,-1.19,0.0,No major change
JAGRAN,Communication Services,Publishing,62.65,54.3,0.0,43.03,Weak,56.98,0.0,45.48,Neutral,-2.45,-2.68,0.0,Band changed: Neutral -> Weak
HATHWAY,Communication Services,Entertainment,9.93,34.8,15.0,4.73,Avoid,35.75,15.0,7.18,Avoid,-2.45,-0.95,0.0,No major change
SAREGAMA,Communication Services,Entertainment,496.9,48.94,0.0,45.93,Neutral,49.66,0.0,48.38,Neutral,-2.45,-0.72,0.0,No major change
TRIDENT,Consumer Cyclical,Textile Manufacturing,23.12,35.76,8.0,12.53,Avoid,36.27,8.0,15.03,Avoid,-2.5,-0.51,0.0,No major change
SPAL,Consumer Cyclical,Apparel Manufacturing,965.6,43.13,0.0,32.43,Avoid,45.6,3.0,34.93,Avoid,-2.5,-2.47,-3.0,No major change
BOMDYEING,Consumer Cyclical,Textile Manufacturing,109.83,43.43,15.0,6.08,Avoid,42.83,15.0,8.58,Avoid,-2.5,0.6,0.0,No major change
RANEHOLDIN,Consumer Cyclical,Auto Parts,1580.6,39.4,10.0,18.23,Avoid,41.06,10.0,20.73,Avoid,-2.5,-1.66,0.0,No major change
FILATFASH,Consumer Cyclical,Apparel Manufacturing,0.18,53.99,25.0,4.33,Avoid,53.99,25.0,6.83,Avoid,-2.5,0.0,0.0,No major change
ADVANIHOTR,Consumer Cyclical,Lodging,47.94,40.22,15.0,7.48,Avoid,37.74,15.0,9.98,Avoid,-2.5,2.48,0.0,No major change
BOROSCI,Consumer Cyclical,Packaging & Containers,115.55,27.77,12.0,8.58,Avoid,28.03,12.0,11.08,Avoid,-2.5,-0.26,0.0,No major change
APOLLOTYRE,Consumer Cyclical,Auto Parts,400.1,33.91,11.0,12.48,Avoid,31.46,8.0,14.98,Avoid,-2.5,2.45,3.0,No major change
JTEKTINDIA,Consumer Cyclical,Auto Parts,118.07,38.62,18.0,1.83,Avoid,39.05,18.0,4.33,Avoid,-2.5,-0.43,0.0,No major change
LEMONTREE,Consumer Cyclical,Lodging,106.15,47.63,8.0,13.88,Avoid,49.74,8.0,16.38,Avoid,-2.5,-2.11,0.0,No major change
