symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
HINDCOPPER,Basic Materials,Copper,362.92,-2.25,92.4,411.82,292.78,11.87,63.02,337.22,263.53,13670759.15,22042865.0,1.61,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion",7.56,48.74,41.14,1.51,4.79,3.42,6.05,43.95,37.72,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",1.72,Breakout Watch,81.37,238.54,341.83,43.3,100.0,80.0% of closes stayed inside the range | Range width 43.3% | Currently 100.0% through the range | Above upper band on elevated volume,6.16,4.76,33.17,25.6,39.06,36.9,4.78,1.37,0.84,104.87,142.41,,,45.4523,27.1139,15.8616,46.0,,52963.9,91.1,Metals / Mining,12.0,20.0,11.0,0.0,7.0,50.0,0.86,,,2.0,52.0,General low-debt support,20.64,0.0,,63.3,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 43.3% | Currently 100.0% through the range | Above upper band on elevated volume"
FIVESTAR,Financial Services,Credit Services,570.23,-1.44,445.04,937.09,28.13,39.15,42.17,574.86,650.11,1557427.55,499933.0,0.32,Bearish,8.0,Weak but watchable RSI,-9.77,7.49,-28.29,1.51,4.79,3.42,-11.28,2.7,-31.71,10.0,Positive 3M return,31.93,Accumulation Zone,65.52,526.5,751.37,42.71,19.45,80.0% of closes stayed inside the range | Range width 42.7% | Currently 19.4% through the range,,,,,,,,,,,,,,14.2666,10.8845,2.1512,37.0,0.584,15876.68,99.61,Financial Services,0.0,0.0,0.0,0.0,15.0,15.0,0.21,,,0.0,15.0,,20.53,15.0,"Below 200 DMA, Low volume participation, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Positive 3M return, 80.0% of closes stayed inside the range | Range width 42.7% | Currently 19.4% through the range"
HEXATRADEX,Financial Services,Credit Services,164.05,-0.33,139.55,371.6,17.56,55.85,34.03,171.68,183.71,3479.7,3261.0,0.94,Bearish,13.0,"Weak but watchable RSI, Near 52W low zone",-4.82,-7.31,-9.42,1.51,4.79,3.42,-6.33,-12.1,-12.84,0.0,,74.1,Accumulation Zone,74.42,168.26,184.85,9.86,0.0,80.0% of closes stayed inside the range | Range width 9.9% | Currently 0.0% through the range,-0.02,-0.02,-12.57,-28.55,,-451.18,0.41,0.16,,0.06,19.84,,,,,0.1916,,0.046,884.41,100.0,Financial Services,0.0,0.0,9.0,0.0,4.0,13.0,0.57,,"Negative net margin, Earnings contraction",-5.0,8.0,Weak ROE for a leveraged-balance-sheet business,20.53,23.0,"Below 200 DMA, Negative net margin, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 9.9% | Currently 0.0% through the range"
HESTERBIO,Healthcare,Drug Manufacturers - Specialty & Generic,1594.58,-3.14,1233.3,3344.69,29.29,52.33,35.46,1691.76,1760.5,7703.8,2760.0,0.36,Bearish,8.0,Weak but watchable RSI,-0.98,-25.05,-13.33,1.51,4.79,3.42,-2.49,-29.84,-16.75,0.0,,69.23,Accumulation Zone,71.05,1635.82,2050.14,25.33,0.0,80.0% of closes stayed inside the range | Range width 25.3% | Currently 0.0% through the range,4.28,2.14,10.38,20.36,-15.62,-12.12,63.22,1.44,0.98,6.29,213.61,,,14.5091,,5.4368,48.0,0.425,,74.86,Pharma / Healthcare,9.0,0.0,6.0,0.0,10.0,25.0,0.86,,"Revenue contraction, Earnings contraction",2.0,27.0,General low-debt support,18.66,16.0,"Below 200 DMA, Low volume participation, Revenue contraction",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 25.3% | Currently 0.0% through the range"
HERANBA,Basic Materials,Agricultural Inputs,238.1,-3.19,207.36,598.4,14.82,60.21,16.24,283.95,293.76,28709.75,27564.0,0.96,Bearish,9.0,"Oversold RSI, Near 52W low zone",-14.71,-28.14,-16.3,1.51,4.79,3.42,-16.22,-32.93,-19.72,0.0,,67.03,Accumulation Zone,68.42,259.87,374.81,44.23,0.0,80.0% of closes stayed inside the range | Range width 44.2% | Currently 0.0% through the range,-0.17,-0.07,4.44,-0.28,15.31,-123.77,60.89,1.13,0.72,28.27,512.69,,,,,0.9016,59.0,0.512,686.79,33.53,General,0.0,8.0,6.0,0.0,6.0,20.0,0.79,,"Negative net margin, Earnings contraction",2.0,22.0,General low-debt support,18.49,31.0,"Below 200 DMA, Extreme RSI weakness, Negative net margin, Earnings contraction",0.0,Avoid,"Oversold RSI, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 44.2% | Currently 0.0% through the range"
HEMIPROP,Real Estate,Real Estate - Diversified,126.6,-4.94,79.9,264.95,58.45,52.22,26.38,144.34,138.66,431955.45,723147.0,1.67,Bearish,14.0,"Oversold RSI, Volume expansion",-6.5,-28.97,-12.28,1.51,4.79,3.42,-8.01,-33.76,-15.7,0.0,,62.07,Breakdown Risk,35.0,132.37,170.54,28.84,0.0,80.0% of closes stayed inside the range | Range width 28.8% | Currently 0.0% through the range | Below lower band on elevated volume,,,-965.38,-1107.67,-73.68,64.85,,,,,,,,,,8.6102,,0.281,3706.05,100.0,Cement / Realty,0.0,10.0,0.0,0.0,0.0,10.0,0.36,,"Negative net margin, Revenue contraction",0.0,10.0,,19.09,25.0,"Below 200 DMA, Negative net margin, Revenue contraction, Limited fundamental data coverage",0.0,Avoid,"Oversold RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 28.8% | Currently 0.0% through the range | Below lower band on elevated volume"
HAVISHA,Consumer Cyclical,Lodging,1.79,1.13,1.52,3.65,17.76,50.96,35.18,1.99,2.08,38970.95,17999.0,0.46,Bearish,18.0,"Weak but watchable RSI, Near 52W low zone, Positive day move",-9.6,-11.82,-9.14,1.51,4.79,3.42,-11.11,-16.61,-12.56,0.0,,70.26,Accumulation Zone,78.02,1.92,2.28,18.75,0.0,83.3% of closes stayed inside the range | Range width 18.8% | Currently 0.0% through the range,-6.8,-2.02,-19.11,-48.37,12.01,15.27,208.22,0.7,0.29,0.08,46.27,,,,,1.7769,,0.838,21.03,38.45,Consumer Discretionary,0.0,13.0,0.0,0.0,4.0,17.0,0.71,,"Negative net margin, Very high debt",0.0,17.0,,19.24,27.0,"Below 200 DMA, Low volume participation, Very high debt, Negative net margin",0.0,Avoid,"Weak but watchable RSI, Near 52W low zone, Positive day move, 83.3% of closes stayed inside the range | Range width 18.8% | Currently 0.0% through the range"
HATHWAY,Communication Services,Entertainment,12.36,-2.68,11.94,27.95,3.52,55.78,24.61,13.5,14.33,1235490.05,2143301.0,1.73,Bearish,19.0,"Oversold RSI, Near 52W low zone, Volume expansion",-6.65,-16.49,-21.77,1.51,4.79,3.42,-8.16,-21.28,-25.19,0.0,,65.91,Breakdown Risk,35.0,13.17,15.88,20.6,0.0,80.0% of closes stayed inside the range | Range width 20.6% | Currently 0.0% through the range | Below lower band on elevated volume,,,0.53,5.85,-73.11,-66.46,,,,,,,,25.1667,23.4889,0.447,,0.486,1871.0,45.62,Telecom,0.0,0.0,0.0,0.0,11.0,11.0,0.43,,"Revenue contraction, Earnings contraction",0.0,11.0,,15.95,32.0,"Below 200 DMA, Extreme RSI weakness, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Oversold RSI, Near 52W low zone, Volume expansion, 80.0% of closes stayed inside the range | Range width 20.6% | Currently 0.0% through the range | Below lower band on elevated volume"
GOCOLORS,Consumer Cyclical,Apparel Retail,471.45,-2.83,468.05,1453.0,0.73,67.55,16.54,611.98,743.09,199149.75,89544.0,0.45,Bearish,9.0,"Oversold RSI, Near 52W low zone",-21.23,-35.66,-45.77,1.51,4.79,3.42,-22.74,-40.45,-49.19,0.0,,70.26,Accumulation Zone,65.31,538.98,889.05,64.95,0.0,80.0% of closes stayed inside the range | Range width 65.0% | Currently 0.0% through the range,2.94,1.59,15.1,9.73,0.6,-2.05,72.09,3.43,2.1,19.41,534.51,,,33.4313,26.2227,2.6109,,0.187,1765.38,63.13,Consumer Discretionary,6.0,0.0,12.0,0.0,11.0,29.0,0.79,,Earnings contraction,2.0,31.0,General low-debt support,19.24,24.0,"Below 200 DMA, Extreme RSI weakness, Far from 52W high, Low volume participation",0.0,Avoid,"Oversold RSI, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 65.0% | Currently 0.0% through the range"
HIKAL,Healthcare,Drug Manufacturers - Specialty & Generic,233.83,-3.74,217.79,462.13,7.36,49.4,49.59,238.77,320.45,3635626.3,1289017.0,0.35,Bearish,20.0,"RSI recovering, Near 52W low with stable RSI",0.78,-9.84,-37.5,1.51,4.79,3.42,-0.73,-14.63,-40.92,8.0,Positive 1M return,34.62,Accumulation Zone,69.67,231.54,345.75,49.33,2.0,80.0% of closes stayed inside the range | Range width 49.3% | Currently 2.0% through the range,-2.92,-1.49,-10.75,-11.04,-14.84,-55.8,57.21,1.1,0.54,13.4,683.3,,,,22.6922,2.0968,29.0,,2518.17,47.01,Pharma / Healthcare,0.0,0.0,6.0,0.0,6.0,12.0,0.79,,"Negative net margin, Revenue contraction, Earnings contraction",2.0,14.0,General low-debt support,18.66,26.0,"Below 200 DMA, Low volume participation, Negative net margin, Earnings contraction",0.0,Avoid,"RSI recovering, Near 52W low with stable RSI, Positive 1M return, 80.0% of closes stayed inside the range | Range width 49.3% | Currently 2.0% through the range"
HGS,Industrials,Specialty Business Services,452.45,-3.38,437.0,1476.22,3.54,69.35,28.37,497.67,520.72,14948.85,18435.0,1.23,Bearish,14.0,"Oversold RSI, Near 52W low zone, Normal volume support",-11.28,-13.63,-13.25,1.51,4.79,3.42,-12.79,-18.42,-16.67,0.0,,67.22,Accumulation Zone,73.58,489.18,571.41,16.81,0.0,80.0% of closes stayed inside the range | Range width 16.8% | Currently 0.0% through the range,-0.25,-0.17,-8.45,-1.79,3.3,-212.05,23.84,3.41,3.39,821.2,1898.79,,,,3.7367,0.2254,1.24,0.316,1872.67,39.35,Capital Goods / Infra,0.0,2.0,15.0,0.0,5.0,22.0,0.79,,"Negative net margin, Earnings contraction",0.0,22.0,,18.76,28.0,"Below 200 DMA, Far from 52W high, Negative net margin, Earnings contraction",0.0,Avoid,"Oversold RSI, Near 52W low zone, Normal volume support, 80.0% of closes stayed inside the range | Range width 16.8% | Currently 0.0% through the range"
HGINFRA,Industrials,Engineering & Construction,791.55,-3.67,527.45,1867.49,50.07,57.61,23.23,899.09,1016.33,135507.7,94879.0,0.7,Bearish,4.0,Oversold RSI,-11.56,-20.06,-27.64,1.51,4.79,3.42,-13.07,-24.85,-31.06,0.0,,67.22,Accumulation Zone,70.72,874.44,1065.75,21.88,0.0,80.0% of closes stayed inside the range | Range width 21.9% | Currently 0.0% through the range,1.69,0.5,18.37,5.77,-38.98,-47.2,183.64,1.45,1.31,62.06,5669.1,,,17.5442,7.851,0.991,40.0,0.422,3235.75,32.67,Capital Goods / Infra,5.0,0.0,4.0,0.0,15.0,24.0,0.86,,"Revenue contraction, Earnings contraction",0.0,24.0,,18.76,28.0,"Below 200 DMA, Extreme RSI weakness, Revenue contraction, Earnings contraction",0.0,Avoid,"Oversold RSI, 80.0% of closes stayed inside the range | Range width 21.9% | Currently 0.0% through the range"
GOYALALUM,Basic Materials,Aluminum,6.36,-2.9,6.16,47.45,3.25,86.6,27.01,7.04,7.82,62536.5,88004.0,1.41,Bearish,19.0,"Oversold RSI, Near 52W low zone, Volume expansion",-9.27,-14.63,-23.74,1.51,4.79,3.42,-10.78,-19.42,-27.16,0.0,,67.03,Breakdown Risk,35.0,6.92,8.08,16.79,0.0,80.8% of closes stayed inside the range | Range width 16.8% | Currently 0.0% through the range | Below lower band on elevated volume,2.22,1.5,5.56,4.43,-32.04,6.94,5.73,2.14,1.84,0.12,1.39,,,26.125,,3.5645,,0.377,89.49,5.61,Metals / Mining,0.0,2.0,17.0,0.0,6.0,25.0,0.79,,Revenue contraction,2.0,27.0,General low-debt support,18.49,18.0,"Below 200 DMA, Far from 52W high, Revenue contraction",0.0,Avoid,"Oversold RSI, Near 52W low zone, Volume expansion, 80.8% of closes stayed inside the range | Range width 16.8% | Currently 0.0% through the range | Below lower band on elevated volume"
HPAL,Basic Materials,Specialty Chemicals,42.29,-3.45,41.48,129.54,1.95,67.35,28.88,47.25,49.15,81651.95,141485.0,1.73,Bearish,19.0,"Oversold RSI, Near 52W low zone, Volume expansion",-16.46,-7.4,-17.82,1.51,4.79,3.42,-17.97,-12.19,-21.24,0.0,,67.03,Breakdown Risk,35.0,45.52,50.76,11.51,0.0,80.0% of closes stayed inside the range | Range width 11.5% | Currently 0.0% through the range | Below lower band on elevated volume,1.87,1.52,7.55,5.43,-1.58,-15.74,1.13,3.66,2.27,2.44,2.13,,,174.3,,1.6945,1.16,0.522,320.28,37.68,Chemicals,0.0,0.0,20.0,0.0,5.0,25.0,0.86,Cash covers debt,"Revenue contraction, Earnings contraction, Very high PE",2.0,27.0,General low-debt support,18.49,20.0,"Below 200 DMA, Far from 52W high, Earnings contraction",0.0,Avoid,"Oversold RSI, Near 52W low zone, Volume expansion, Cash covers debt, 80.0% of closes stayed inside the range | Range width 11.5% | Currently 0.0% through the range | Below lower band on elevated volume"
HLVLTD,Consumer Cyclical,Lodging,8.75,-1.24,8.0,42.0,9.38,79.17,22.88,10.65,12.39,429121.25,401026.0,0.93,Bearish,9.0,"Oversold RSI, Near 52W low zone",-19.06,-25.85,-40.23,1.51,4.79,3.42,-20.57,-30.64,-43.65,0.0,,70.26,Accumulation Zone,69.53,9.74,13.32,36.82,0.0,80.0% of closes stayed inside the range | Range width 36.8% | Currently 0.0% through the range,-2.19,-1.6,-30.87,-27.69,-12.05,-185.88,8.38,1.53,1.47,51.18,38.02,,,93.2857,,0.9171,,-0.166,430.5,57.78,Consumer Discretionary,0.0,0.0,18.0,0.0,4.0,22.0,0.79,Cash covers debt,"Negative net margin, Revenue contraction, Earnings contraction, Very high PE",2.0,24.0,General low-debt support,19.24,36.0,"Below 200 DMA, Extreme RSI weakness, Far from 52W high, Negative net margin, Earnings contraction",0.0,Avoid,"Oversold RSI, Near 52W low zone, Cash covers debt, 80.0% of closes stayed inside the range | Range width 36.8% | Currently 0.0% through the range"
KANSAINER,Basic Materials,Specialty Chemicals,219.24,-2.74,212.26,342.97,3.29,36.08,25.62,241.38,240.65,449637.9,909844.0,2.02,Bearish,24.0,"Oversold RSI, Near 52W low zone, Strong volume expansion",-9.75,-8.82,-9.89,1.51,4.79,3.42,-11.26,-13.61,-13.31,0.0,,67.03,Breakdown Risk,35.0,231.19,248.12,7.32,0.0,80.0% of closes stayed inside the range | Range width 7.3% | Currently 0.0% through the range | Below lower band on elevated volume,,,11.57,10.22,-72.24,-80.67,,,,,,,,26.4554,19.6172,2.358,1.26,0.368,15833.46,34.88,Chemicals,6.0,0.0,0.0,0.0,12.0,18.0,0.5,,"Revenue contraction, Earnings contraction",0.0,18.0,,18.49,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Oversold RSI, Near 52W low zone, Strong volume expansion, 80.0% of closes stayed inside the range | Range width 7.3% | Currently 0.0% through the range | Below lower band on elevated volume"
IFBIND,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1535.3,-2.22,698.0,2359.9,119.96,34.94,25.52,1756.11,1479.89,25723.05,31593.0,1.23,Bearish,24.0,"Above 200 DMA, Oversold RSI, Normal volume support",-16.6,3.3,-0.01,1.51,4.79,3.42,-18.11,-1.49,-3.43,10.0,Positive 3M return,27.78,Lower Range Watch,66.73,1339.52,1840.08,37.37,39.11,80.0% of closes stayed inside the range | Range width 37.4% | Currently 39.1% through the range,,,2.43,1.95,-73.05,-78.0,,,,,,,,33.7576,20.8875,5.4445,,0.334,5416.55,37.65,Consumer Discretionary,0.0,0.0,0.0,0.0,9.0,9.0,0.43,,"Revenue contraction, Earnings contraction",0.0,9.0,,19.24,16.0,"Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Above 200 DMA, Oversold RSI, Normal volume support, Positive 3M return, 80.0% of closes stayed inside the range | Range width 37.4% | Currently 39.1% through the range"
IEX,Financial Services,Capital Markets,138.04,-2.34,108.28,233.91,27.48,40.99,48.92,137.03,160.02,8165442.95,4376767.0,0.54,Bullish,27.0,"Above 50 DMA, RSI recovering",1.67,-0.27,-32.2,1.51,4.79,3.42,0.16,-5.06,-35.62,8.0,Positive 1M return,43.98,Accumulation Zone,70.76,132.38,190.81,44.14,9.7,80.0% of closes stayed inside the range | Range width 44.1% | Currently 9.7% through the range,,,77.5,85.15,-73.59,-71.88,,,,,,,,21.406,19.1509,7.9885,3.28,0.357,10831.68,100.0,Financial Services,12.0,0.0,0.0,0.0,9.0,21.0,0.5,,"Revenue contraction, Earnings contraction",-4.0,17.0,Expensive relative to book value for this sector,20.53,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Above 50 DMA, RSI recovering, Positive 1M return, 80.0% of closes stayed inside the range | Range width 44.1% | Currently 9.7% through the range"
EDELWEISS,Financial Services,Financial Conglomerates,100.43,-4.36,25.55,143.63,293.13,30.08,30.43,112.12,102.05,5161581.4,5195634.0,1.01,Bearish,13.0,"Weak but watchable RSI, Normal volume support",-6.59,-13.57,-10.41,1.51,4.79,3.42,-8.1,-18.36,-13.83,0.0,,74.1,Accumulation Zone,70.63,97.48,116.91,19.94,15.19,80.0% of closes stayed inside the range | Range width 19.9% | Currently 15.2% through the range,2.91,0.3,,10.14,-18.76,92.32,440.43,,,3179.69,19459.09,,,16.7227,7.9632,2.5678,1.2,0.692,11871.4,64.64,Financial Services,3.0,10.0,0.0,0.0,14.0,27.0,0.64,,"Revenue contraction, Very high debt",1.0,28.0,"High leverage is structural for this sector, Weak ROE for a leveraged-balance-sheet business",20.53,21.0,"Below 200 DMA, Very high debt, Revenue contraction",0.0,Avoid,"Weak but watchable RSI, Normal volume support, 80.0% of closes stayed inside the range | Range width 19.9% | Currently 15.2% through the range"
ELECTHERM,Unknown,Unknown,793.2,-2.54,51.2,1455.0,1449.22,45.48,28.33,971.84,976.11,25685.1,17434.0,0.68,Bearish,4.0,Oversold RSI,-15.48,-13.18,-24.62,1.51,4.79,3.42,-16.99,-17.97,-28.04,0.0,,76.32,Accumulation Zone,67.52,805.74,1153.96,43.22,0.0,80.0% of closes stayed inside the range | Range width 43.2% | Currently 0.0% through the range,14.04,-1.1,-2.78,-2.66,-2.37,-177.91,-759.86,0.65,0.28,19.41,1170.49,,,,,,,,,,General,4.0,0.0,9.0,0.0,0.0,13.0,0.64,,"Negative net margin, Revenue contraction, Earnings contraction",2.0,15.0,General low-debt support,17.53,23.0,"Below 200 DMA, Negative net margin, Earnings contraction",0.0,Avoid,"Oversold RSI, 80.0% of closes stayed inside the range | Range width 43.2% | Currently 0.0% through the range"
ELECTCAST,Industrials,Building Products & Equipment,66.18,-2.88,30.05,230.39,120.23,71.27,17.35,85.01,99.04,1363603.3,1787936.0,1.31,Bearish,14.0,"Oversold RSI, Volume expansion",-21.75,-31.17,-40.17,1.51,4.79,3.42,-23.26,-35.96,-43.59,0.0,,67.22,Breakdown Risk,35.0,75.78,121.01,59.68,0.0,80.0% of closes stayed inside the range | Range width 59.7% | Currently 0.0% through the range | Below lower band on elevated volume,1.33,0.79,3.58,5.61,-10.39,-12.09,37.71,1.62,0.76,212.15,2222.55,,,40.5473,18.9535,0.8506,1.1,0.048,5038.2,44.7,Capital Goods / Infra,0.0,0.0,11.0,0.0,10.0,21.0,0.86,,"Revenue contraction, Earnings contraction",0.0,21.0,,18.76,21.0,"Below 200 DMA, Extreme RSI weakness, Far from 52W high",0.0,Avoid,"Oversold RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 59.7% | Currently 0.0% through the range | Below lower band on elevated volume"
ELECON,Industrials,Specialty Industrial Machinery,471.76,-0.28,156.61,733.99,201.23,35.73,29.13,539.98,556.02,301712.95,308162.0,1.02,Bearish,9.0,"Oversold RSI, Normal volume support",-9.64,-16.82,-30.85,1.51,4.79,3.42,-11.15,-21.61,-34.27,0.0,,67.22,Accumulation Zone,71.52,512.79,633.72,23.58,0.0,80.0% of closes stayed inside the range | Range width 23.6% | Currently 0.0% through the range,,,21.56,35.76,-77.67,-57.74,,,,,,,,40.3463,18.0957,4.1384,47.0,0.53,9542.61,41.75,Capital Goods / Infra,11.0,0.0,0.0,0.0,9.0,20.0,0.5,,"Revenue contraction, Earnings contraction",0.0,20.0,,18.76,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Oversold RSI, Normal volume support, 80.0% of closes stayed inside the range | Range width 23.6% | Currently 0.0% through the range"
EKC,Industrials,Specialty Industrial Machinery,111.17,-3.36,65.04,230.34,70.92,51.74,20.39,136.56,131.94,240333.8,230044.0,0.96,Bearish,4.0,Oversold RSI,-19.7,-20.43,-17.82,1.51,4.79,3.42,-21.21,-25.22,-21.24,0.0,,67.22,Accumulation Zone,71.64,125.69,145.53,15.78,0.0,80.0% of closes stayed inside the range | Range width 15.8% | Currently 0.0% through the range,1.06,0.8,8.75,3.79,-6.85,-73.5,15.32,3.44,1.8,10.9,197.16,,,9.7466,6.8472,0.8728,60.0,0.626,1221.61,44.73,Capital Goods / Infra,0.0,0.0,17.0,0.0,15.0,32.0,0.86,,"Revenue contraction, Earnings contraction",0.0,32.0,,18.76,23.0,"Below 200 DMA, Extreme RSI weakness, Earnings contraction",0.0,Avoid,"Oversold RSI, 80.0% of closes stayed inside the range | Range width 15.8% | Currently 0.0% through the range"
EIMCOELECO,Industrials,Farm & Heavy Construction Machinery,1562.7,-3.92,328.57,3482.8,375.6,55.13,35.28,1762.68,1969.46,17657.5,16216.0,0.92,Bearish,8.0,Weak but watchable RSI,-7.75,-22.12,-40.67,1.51,4.79,3.42,-9.26,-26.91,-44.09,0.0,,67.22,Accumulation Zone,67.79,1678.0,2467.53,47.05,0.0,80.0% of closes stayed inside the range | Range width 47.1% | Currently 0.0% through the range,,,15.45,21.43,-72.42,-70.39,,,,,,,,31.934,23.1168,2.7097,18.0,0.177,1266.8,50.15,Capital Goods / Infra,9.0,0.0,0.0,0.0,13.0,22.0,0.5,,"Revenue contraction, Earnings contraction",0.0,22.0,,18.76,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 47.1% | Currently 0.0% through the range"
EIHAHOTELS,Consumer Cyclical,Lodging,347.17,-2.36,174.95,533.08,98.44,34.87,29.95,369.67,367.77,16819.45,12406.0,0.74,Bearish,4.0,Oversold RSI,-6.36,-15.44,-8.49,1.51,4.79,3.42,-7.87,-20.23,-11.91,0.0,,70.26,Accumulation Zone,72.43,360.02,397.79,10.49,0.0,80.0% of closes stayed inside the range | Range width 10.5% | Currently 0.0% through the range,0.53,0.43,-2.62,4.75,-15.15,-55.17,0.79,3.87,3.67,7.26,4.12,,,20.9148,,3.0528,1.16,-0.039,1839.06,68.28,Consumer Discretionary,0.0,0.0,20.0,0.0,7.0,27.0,0.86,Cash covers debt,"Revenue contraction, Earnings contraction",2.0,29.0,General low-debt support,19.24,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Oversold RSI, Cash covers debt, 80.0% of closes stayed inside the range | Range width 10.5% | Currently 0.0% through the range"
EIEL,Industrials,Engineering & Construction,195.43,-3.6,182.0,391.6,7.38,50.09,23.32,233.62,233.22,579782.55,972211.0,1.68,Bearish,19.0,"Oversold RSI, Near 52W low zone, Volume expansion",-14.85,-19.44,-15.05,1.51,4.79,3.42,-16.36,-24.23,-18.47,0.0,,67.22,Breakdown Risk,35.0,216.32,267.12,23.48,0.0,80.0% of closes stayed inside the range | Range width 23.5% | Currently 0.0% through the range | Below lower band on elevated volume,,,25.31,17.39,-77.15,-76.24,,,,,,,,19.3615,9.6714,2.8351,,,3497.08,32.18,Capital Goods / Infra,11.0,0.0,0.0,0.0,13.0,24.0,0.43,,"Revenue contraction, Earnings contraction",0.0,24.0,,18.76,32.0,"Below 200 DMA, Extreme RSI weakness, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Oversold RSI, Near 52W low zone, Volume expansion, 80.0% of closes stayed inside the range | Range width 23.5% | Currently 0.0% through the range | Below lower band on elevated volume"
IDEAFORGE,Technology,Computer Hardware,423.75,-4.85,304.2,1343.95,39.3,68.47,29.38,477.65,471.67,519415.15,194347.0,0.37,Bearish,4.0,Oversold RSI,-8.01,-15.61,-27.61,1.51,4.79,3.42,-9.52,-20.4,-31.03,0.0,,69.3,Accumulation Zone,69.8,452.69,579.67,28.05,0.0,80.0% of closes stayed inside the range | Range width 28.0% | Currently 0.0% through the range,,,-225.82,-184.32,-92.07,62.18,,,,,,,,907.4719,40.9975,5.8954,,1.989,4014.71,55.65,IT / Technology,0.0,10.0,0.0,0.0,5.0,15.0,0.43,,"Negative net margin, Revenue contraction, Very high PE",0.0,15.0,,19.13,33.0,"Below 200 DMA, Far from 52W high, Low volume participation, Negative net margin, Revenue contraction, Limited fundamental data coverage",0.0,Avoid,"Oversold RSI, 80.0% of closes stayed inside the range | Range width 28.0% | Currently 0.0% through the range"
